"Selected Demographic, Cultural, Educational, Labour Force and Income Characteristics (830), Mother Tongue (4), Age Groups (8A) and Sex (3) for the Population of Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census - 20% Sample Data"
"Geography = Fraser-Fort George [1]"
"Age groups (8A) = Total - Age groups"
"Sex (3) = Total - Sex"
"Selected demographic, cultural, educational, labour force and income characteristics (830)","Total - Mother tongue [2]","  English","  French","  English and French", 
"Total population by age groups [3]",91625,81245,1745,160 
"  0 to 4 years",5230,5035,25,0 
"  5 to 9 years",5870,5630,50,0 
"  10 to 14 years",6630,6265,65,0 
"  15 to 19 years",6965,6565,20,0 
"  20 to 24 years",6480,6150,30,10 
"  25 to 29 years",5445,4970,85,0 
"  30 to 34 years",5885,5400,100,10 
"  35 to 39 years",6610,5975,110,10 
"  40 to 44 years",7715,6780,150,0 
"  45 to 49 years",8045,7000,185,35 
"  50 to 54 years",7535,6565,170,0 
"  55 to 59 years",6350,5330,270,0 
"  60 to 64 years",4430,3545,190,25 
"  65 to 69 years",2825,2165,85,15 
"  70 to 74 years",2485,1700,70,10 
"  75 to 79 years",1540,1120,60,25 
"  80 to 84 years",1055,705,55,0 
"  85 years and over",530,365,20,0 
"Median age [4]",37.5,35.5,51.5,58.4 
"Total population 15 years and over by legal marital status [5]",73900,64315,1600,150 
"  Never legally married (single)",25285,23405,355,10 
"  Legally married (and not separated) [6]",35860,30045,940,105 
"  Separated, but still legally married",3380,2995,80,10 
"  Divorced",6120,5435,125,0 
"  Widowed",3260,2435,95,20 
"Total population 15 years and over by common-law status [7]",73900,64315,1605,150 
"  Not in a common-law relationship",65325,56435,1420,145 
"  In a common-law relationship",8575,7875,185,10 
"Total population by knowledge of official languages [8]",91625,81245,1750,155 
"  English only",86115,78085,230,45 
"  French only",80,0,80,0 
"  English and French",5060,3115,1430,120 
"  Neither English nor French",375,40,0,0 
"Total population by first official language spoken [9]",91630,81250,1750,160 
"  English",89630,81245,230,130 
"  French",1520,0,1515,0 
"  English and French",150,0,0,30 
"  Neither English nor French",325,0,0,0 
"Official language minority - (number) [10]",1595,0,1515,15 
"Official language minority - (percentage) [11]",1.7,0.0,86.6,9.4 
"Total population by language spoken most often at home [12]",91630,81245,1745,160 
"  Single responses",91060,81150,1715,125 
"    English",87875,81010,1280,130 
"    French",435,15,425,0 
"    Non-official languages",2750,130,10,0 
"      Algonquin",0,0,0,0 
"      Atikamekw",0,0,0,0 
"      Blackfoot",0,0,0,0 
"      Carrier",30,0,0,0 
"      Chilcotin",0,0,0,0 
"      Chipewyan",0,0,0,0 
"      Cree",10,10,0,0 
"      Siouan languages (Dakota/Sioux)",0,0,0,0 
"      Dene",0,0,0,0 
"      Dogrib",0,0,0,0 
"      Gitksan",10,0,0,0 
"      Inuinnaqtun",0,0,0,0 
"      Inuktitut, n.i.e.",0,0,0,0 
"      Kutchin-Gwich'in (Loucheux)",0,0,0,0 
"      Malecite",0,0,0,0 
"      Mi'kmaq",0,0,0,0 
"      Mohawk",0,0,0,0 
"      Montagnais-Naskapi",0,0,0,0 
"      Nisga'a",10,10,0,0 
"      North Slave (Hare)",0,0,0,0 
"      Ojibway",0,0,0,0 
"      Oji-Cree",0,0,0,0 
"      Shuswap",10,0,0,0 
"      South Slave",0,0,0,0 
"      Tlingit",0,0,0,0 
"      Italian",180,40,0,0 
"      Portuguese",110,0,0,0 
"      Romanian",75,0,0,0 
"      Spanish",45,10,0,0 
"      Danish",0,0,0,0 
"      Dutch",0,0,0,0 
"      Flemish",0,0,0,0 
"      Frisian",0,0,0,0 
"      German",200,0,0,0 
"      Norwegian",0,0,0,0 
"      Swedish",0,0,0,0 
"      Yiddish",0,0,0,0 
"      Bosnian",0,0,0,0 
"      Bulgarian",10,0,0,0 
"      Croatian",25,0,0,0 
"      Czech",60,0,0,0 
"      Macedonian",0,0,0,0 
"      Polish",55,0,0,0 
"      Russian",15,0,0,0 
"      Serbian",10,0,0,0 
"      Serbo-Croatian",0,0,0,0 
"      Slovak",0,0,0,0 
"      Slovenian",0,0,0,0 
"      Ukrainian",10,0,0,0 
"      Latvian",0,0,0,0 
"      Lithuanian",0,0,0,0 
"      Estonian",0,0,0,0 
"      Finnish",20,0,0,0 
"      Hungarian",45,0,0,0 
"      Greek",55,0,0,0 
"      Armenian",0,0,0,0 
"      Turkish",0,0,0,0 
"      Amharic",0,0,0,0 
"      Arabic",10,0,0,0 
