"Selected Demographic, Cultural, Educational, Labour Force and Income Characteristics (830), Mother Tongue (4), Age Groups (8A) and Sex (3) for the Population of Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census - 20% Sample Data"
"Geography = Fraser Valley [1]"
"Age groups (8A) = Total - Age groups"
"Sex (3) = Total - Sex"
"Selected demographic, cultural, educational, labour force and income characteristics (830)","Total - Mother tongue [2]","  English","  French","  English and French", 
"Total population by age groups [3]",253845,195435,2865,315 
"  0 to 4 years",15800,12755,50,30 
"  5 to 9 years",16780,14175,40,25 
"  10 to 14 years",18745,15925,80,20 
"  15 to 19 years",18655,15880,75,15 
"  20 to 24 years",16250,13390,110,15 
"  25 to 29 years",14710,11155,160,25 
"  30 to 34 years",15220,11580,90,25 
"  35 to 39 years",17470,13535,240,25 
"  40 to 44 years",19825,15275,315,25 
"  45 to 49 years",19340,14995,210,15 
"  50 to 54 years",17185,13330,275,30 
"  55 to 59 years",15510,11635,260,15 
"  60 to 64 years",12455,8940,195,15 
"  65 to 69 years",10390,6940,175,10 
"  70 to 74 years",8725,5450,255,10 
"  75 to 79 years",7710,4750,145,15 
"  80 to 84 years",5425,3525,90,0 
"  85 years and over",3650,2220,100,0 
"Median age [4]",38.1,36.0,50.9,35.8 
"Total population 15 years and over by legal marital status [5]",202525,152580,2695,240 
"  Never legally married (single)",58180,49470,745,90 
"  Legally married (and not separated) [6]",110040,76730,1325,65 
"  Separated, but still legally married",7035,5665,105,20 
"  Divorced",15780,13015,255,35 
"  Widowed",11480,7700,265,20 
"Total population 15 years and over by common-law status [7]",202525,152580,2695,240 
"  Not in a common-law relationship",187160,138990,2440,210 
"  In a common-law relationship",15365,13595,255,25 
"Total population by knowledge of official languages [8]",253845,195435,2865,315 
"  English only",233570,186740,325,105 
"  French only",155,0,130,0 
"  English and French",12930,8560,2410,215 
"  Neither English nor French",7200,135,0,0 
"Total population by first official language spoken [9]",253845,195435,2870,310 
"  English",243625,195435,325,285 
"  French",2595,0,2540,0 
"  English and French",585,0,0,25 
"  Neither English nor French",7040,0,0,0 
"Official language minority - (number) [10]",2885,10,2545,15 
"Official language minority - (percentage) [11]",1.1,0.0,88.7,4.8 
"Total population by language spoken most often at home [12]",253845,195435,2865,315 
"  Single responses",250815,194545,2815,290 
"    English",221035,193415,2165,280 
"    French",775,60,650,0 
"    Non-official languages",29010,1075,10,0 
"      Algonquin",0,0,0,0 
"      Atikamekw",0,0,0,0 
"      Blackfoot",15,20,0,0 
"      Carrier",0,0,0,0 
"      Chilcotin",0,0,0,0 
"      Chipewyan",0,0,0,0 
"      Cree",25,20,0,0 
"      Siouan languages (Dakota/Sioux)",85,0,0,0 
"      Dene",0,0,0,0 
"      Dogrib",0,0,0,0 
"      Gitksan",0,0,0,0 
"      Inuinnaqtun",0,0,0,0 
"      Inuktitut, n.i.e.",0,0,0,0 
"      Kutchin-Gwich'in (Loucheux)",0,0,0,0 
"      Malecite",0,0,0,0 
"      Mi'kmaq",0,0,0,0 
"      Mohawk",0,0,0,0 
"      Montagnais-Naskapi",0,0,0,0 
"      Nisga'a",0,0,0,0 
"      North Slave (Hare)",0,0,0,0 
"      Ojibway",0,0,0,0 
"      Oji-Cree",0,0,0,0 
"      Shuswap",0,0,0,0 
"      South Slave",0,0,0,0 
"      Tlingit",0,0,0,0 
"      Italian",65,10,0,0 
"      Portuguese",15,0,0,0 
"      Romanian",170,0,0,0 
"      Spanish",950,45,0,0 
"      Danish",65,0,0,0 
"      Dutch",560,0,0,0 
"      Flemish",0,0,0,0 
"      Frisian",0,0,0,0 
"      German",2020,25,0,0 
"      Norwegian",0,0,0,0 
"      Swedish",20,0,0,0 
"      Yiddish",0,0,0,0 
"      Bosnian",0,0,0,0 
"      Bulgarian",15,0,0,0 
"      Croatian",50,0,0,0 
"      Czech",135,30,0,0 
"      Macedonian",0,0,0,0 
"      Polish",120,0,0,0 
"      Russian",235,0,0,0 
"      Serbian",20,0,0,0 
"      Serbo-Croatian",0,0,0,0 
"      Slovak",10,0,0,0 
"      Slovenian",0,0,0,0 
"      Ukrainian",30,0,0,0 
"      Latvian",15,0,0,0 
"      Lithuanian",0,0,0,0 
"      Estonian",0,0,0,0 
"      Finnish",20,0,0,0 
"      Hungarian",265,0,0,0 
"      Greek",0,0,0,0 
"      Armenian",0,0,0,0 
"      Turkish",35,0,0,0 
