"Selected Demographic, Cultural, Educational, Labour Force and Income Characteristics (830), Mother Tongue (4), Age Groups (8A) and Sex (3) for the Population of Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census - 20% Sample Data"
"Geography = Thunder Bay [1]"
"Age groups (8A) = Total - Age groups"
"Sex (3) = Total - Sex"
"Selected demographic, cultural, educational, labour force and income characteristics (830)","Total - Mother tongue [2]","  English","  French","  English and French", 
"Total population by age groups [3]",147105,122800,5845,345 
"  0 to 4 years",6965,6650,110,20 
"  5 to 9 years",8115,7785,120,15 
"  10 to 14 years",9945,9365,250,20 
"  15 to 19 years",10215,9570,250,40 
"  20 to 24 years",9360,8740,190,10 
"  25 to 29 years",7665,6970,260,25 
"  30 to 34 years",8280,7395,290,35 
"  35 to 39 years",9690,8270,360,30 
"  40 to 44 years",11800,9850,595,40 
"  45 to 49 years",13375,11080,720,20 
"  50 to 54 years",12145,9765,720,30 
"  55 to 59 years",10535,8245,495,25 
"  60 to 64 years",7590,5595,455,20 
"  65 to 69 years",5985,3980,340,10 
"  70 to 74 years",5380,3410,275,0 
"  75 to 79 years",4645,2770,235,15 
"  80 to 84 years",3360,1985,145,0 
"  85 years and over",2070,1380,35,0 
"Median age [4]",41.5,37.9,48.5,38.2 
"Total population 15 years and over by legal marital status [5]",122080,99000,5365,290 
"  Never legally married (single)",39660,35575,1255,130 
"  Legally married (and not separated) [6]",59995,46450,2905,105 
"  Separated, but still legally married",5020,4020,315,0 
"  Divorced",8935,7330,530,40 
"  Widowed",8475,5630,360,15 
"Total population 15 years and over by common-law status [7]",122085,99000,5360,290 
"  Not in a common-law relationship",110680,89250,4680,255 
"  In a common-law relationship",11400,9755,685,40 
"Total population by knowledge of official languages [8]",147100,122800,5845,345 
"  English only",133330,115980,335,75 
"  French only",315,0,305,0 
"  English and French",12935,6820,5200,270 
"  Neither English nor French",525,10,10,0 
"Total population by first official language spoken [9]",147100,122800,5845,345 
"  English",140915,122800,335,290 
"  French",5535,0,5510,0 
"  English and French",135,0,0,55 
"  Neither English nor French",515,0,0,0 
"Official language minority - (number) [10]",5600,0,5510,25 
"Official language minority - (percentage) [11]",3.8,0.0,94.3,7.2 
"Total population by language spoken most often at home [12]",147100,122800,5845,340 
"  Single responses",146130,122695,5685,295 
"    English",138875,122485,3445,295 
"    French",2310,60,2230,0 
"    Non-official languages",4940,150,10,0 
"      Algonquin",0,0,0,0 
"      Atikamekw",0,0,0,0 
"      Blackfoot",0,0,0,0 
"      Carrier",0,0,0,0 
"      Chilcotin",0,0,0,0 
"      Chipewyan",0,0,0,0 
"      Cree",45,25,0,0 
"      Siouan languages (Dakota/Sioux)",0,0,0,0 
"      Dene",0,0,0,0 
"      Dogrib",0,0,0,0 
"      Gitksan",0,0,0,0 
"      Inuinnaqtun",0,0,0,0 
"      Inuktitut, n.i.e.",0,0,0,0 
"      Kutchin-Gwich'in (Loucheux)",0,0,0,0 
"      Malecite",0,0,0,0 
"      Mi'kmaq",0,0,0,0 
"      Mohawk",0,0,0,0 
"      Montagnais-Naskapi",0,0,0,0 
"      Nisga'a",0,0,0,0 
"      North Slave (Hare)",0,0,0,0 
"      Ojibway",410,30,0,0 
"      Oji-Cree",115,10,0,0 
"      Shuswap",0,0,0,0 
"      South Slave",0,0,0,0 
"      Tlingit",0,0,0,0 
"      Italian",1385,25,10,0 
"      Portuguese",140,0,0,0 
"      Romanian",0,0,0,0 
"      Spanish",125,10,0,0 
"      Danish",10,0,0,0 
"      Dutch",15,0,0,0 
"      Flemish",0,0,0,0 
"      Frisian",0,0,0,0 
"      German",70,0,0,0 
"      Norwegian",0,0,0,0 
"      Swedish",0,0,0,0 
"      Yiddish",0,0,0,0 
"      Bosnian",0,0,0,0 
"      Bulgarian",0,0,0,0 
