"Selected Demographic, Cultural, Educational, Labour Force and Income Characteristics (830), Mother Tongue (4), Age Groups (8A) and Sex (3) for the Population of Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census - 20% Sample Data"
"Geography = Bruce [1]"
"Age groups (8A) = Total - Age groups"
"Sex (3) = Total - Sex"
"Selected demographic, cultural, educational, labour force and income characteristics (830)","Total - Mother tongue [2]","  English","  French","  English and French", 
"Total population by age groups [3]",64555,59580,550,55 
"  0 to 4 years",2880,2595,0,0 
"  5 to 9 years",3275,2990,10,0 
"  10 to 14 years",4340,4120,0,10 
"  15 to 19 years",4755,4500,15,0 
"  20 to 24 years",3880,3720,10,0 
"  25 to 29 years",2810,2560,30,10 
"  30 to 34 years",2720,2580,15,0 
"  35 to 39 years",3245,3070,20,10 
"  40 to 44 years",4640,4235,55,0 
"  45 to 49 years",5245,4845,70,0 
"  50 to 54 years",5560,5230,60,0 
"  55 to 59 years",5385,4910,105,0 
"  60 to 64 years",4495,4100,85,0 
"  65 to 69 years",3835,3375,10,0 
"  70 to 74 years",2795,2490,15,15 
"  75 to 79 years",2270,2040,20,0 
"  80 to 84 years",1430,1305,10,0 
"  85 years and over",985,905,20,0 
"Median age [4]",44.8,44.4,53.7,45.1 
"Total population 15 years and over by legal marital status [5]",54065,49880,540,45 
"  Never legally married (single)",14050,13365,75,15 
"  Legally married (and not separated) [6]",31120,28280,345,25 
"  Separated, but still legally married",1825,1710,15,10 
"  Divorced",3525,3270,75,10 
"  Widowed",3540,3260,25,0 
"Total population 15 years and over by common-law status [7]",54065,49880,540,45 
"  Not in a common-law relationship",49935,45995,465,35 
"  In a common-law relationship",4125,3880,75,10 
"Total population by knowledge of official languages [8]",64555,59580,550,55 
"  English only",61265,57275,65,20 
"  French only",0,0,0,0 
"  English and French",3050,2305,485,35 
"  Neither English nor French",235,0,0,0 
"Total population by first official language spoken [9]",64555,59585,550,55 
"  English",63810,59580,60,55 
"  French",490,0,490,0 
"  English and French",25,0,0,0 
"  Neither English nor French",230,0,0,0 
"Official language minority - (number) [10]",500,0,485,0 
"Official language minority - (percentage) [11]",0.8,0.0,88.2,0.0 
"Total population by language spoken most often at home [12]",64555,59585,550,55 
"  Single responses",64415,59545,520,55 
"    English",62675,59495,450,55 
"    French",80,10,65,0 
"    Non-official languages",1660,45,0,0 
"      Algonquin",0,0,0,0 
"      Atikamekw",0,0,0,0 
"      Blackfoot",0,0,0,0 
"      Carrier",0,0,0,0 
"      Chilcotin",0,0,0,0 
"      Chipewyan",0,0,0,0 
"      Cree",0,0,0,0 
"      Siouan languages (Dakota/Sioux)",0,0,0,0 
"      Dene",0,0,0,0 
"      Dogrib",0,0,0,0 
"      Gitksan",0,0,0,0 
"      Inuinnaqtun",0,0,0,0 
"      Inuktitut, n.i.e.",0,0,0,0 
"      Kutchin-Gwich'in (Loucheux)",0,0,0,0 
"      Malecite",0,0,0,0 
"      Mi'kmaq",0,0,0,0 
"      Mohawk",0,0,0,0 
"      Montagnais-Naskapi",0,0,0,0 
"      Nisga'a",0,0,0,0 
"      North Slave (Hare)",0,0,0,0 
"      Ojibway",40,0,0,0 
"      Oji-Cree",0,0,0,0 
"      Shuswap",0,0,0,0 
"      South Slave",0,0,0,0 
"      Tlingit",0,0,0,0 
"      Italian",0,0,0,0 
"      Portuguese",60,0,0,0 
"      Romanian",35,0,0,0 
"      Spanish",15,0,0,0 
"      Danish",0,0,0,0 
"      Dutch",70,10,0,0 
"      Flemish",0,0,0,0 
"      Frisian",0,0,0,0 
"      German",1085,30,0,0 
"      Norwegian",0,0,0,0 
"      Swedish",0,0,0,0 
"      Yiddish",0,0,0,0 
"      Bosnian",0,0,0,0 
"      Bulgarian",0,0,0,0 
"      Croatian",25,0,0,0 
"      Czech",0,0,0,0 
"      Macedonian",0,0,0,0 
"      Polish",25,0,0,0 
"      Russian",0,0,0,0 
"      Serbian",0,0,0,0 
"      Serbo-Croatian",0,0,0,0 
"      Slovak",0,0,0,0 
"      Slovenian",0,0,0,0 
"      Ukrainian",10,0,0,0 
"      Latvian",0,0,0,0 
"      Lithuanian",0,0,0,0 
"      Estonian",0,0,0,0 
"      Finnish",0,0,0,0 
"      Hungarian",20,0,0,0 
"      Greek",0,0,0,0 
"      Armenian",0,0,0,0 
"      Turkish",0,0,0,0 
"      Amharic",0,0,0,0 
"      Arabic",15,0,0,0 
"      Hebrew",0,0,0,0 
"      Maltese",0,0,0,0 
"      Somali",0,0,0,0 
"      Tigrigna",0,0,0,0 
